,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
25,2013-04-21,12,0,9096,2037.0,60.0,395.4782608695652,465.4383925217188,90.5,222.0,448.5,23.0,
26,2013-04-22,12,1,17414,3994.0,70.0,1088.375,1451.8673894907436,136.0,530.0,908.25,16.0,
27,2013-04-23,12,2,20973,3590.0,60.0,838.92,846.1942212045649,212.0,625.0,1392.0,25.0,
28,2013-04-24,12,3,5604,1101.0,50.0,266.85714285714283,252.33812349985595,131.0,202.0,232.0,21.0,
29,2013-04-25,12,4,11009,1786.0,70.0,524.2380952380952,553.7167059753484,101.0,282.0,877.0,21.0,1.0
30,2013-04-26,12,5,21592,3570.0,71.0,830.4615384615385,1067.4059108237775,121.0,232.0,1381.5,26.0,
31,2013-04-27,12,6,10759,5326.0,50.0,489.04545454545456,1131.986011913942,81.0,166.5,314.5,22.0,
32,2013-04-28,12,0,10610,1917.0,60.0,408.0769230769231,489.534303033152,95.75,267.5,409.0,26.0,
33,2013-04-29,12,1,18257,3803.0,60.0,676.1851851851852,1020.3018421049964,111.0,243.0,544.5,27.0,0.0
34,2013-04-30,12,2,11507,4580.0,30.0,605.6315789473684,1213.3370059709214,65.5,90.0,363.0,19.0,0.0
35,2013-05-01,12,3,16533,3853.0,51.0,688.875,972.754239149133,116.0,212.0,1122.5,24.0,
36,2013-05-02,12,4,19898,4165.0,70.0,865.1304347826087,1304.0307199514414,95.5,282.0,716.0,23.0,
37,2013-05-03,12,5,20556,3865.0,40.0,934.3636363636364,1158.7140879709443,133.5,419.0,1253.0,22.0,
38,2013-05-04,12,6,24371,6345.0,60.0,2030.9166666666667,2381.979866273713,126.0,1035.0,3618.0,12.0,
39,2013-05-05,12,0,5630,1735.0,81.0,511.8181818181818,554.7954250319334,166.0,293.0,550.0,11.0,
40,2013-05-06,12,1,17016,3804.0,40.0,567.2,923.4602618263624,164.25,262.0,518.75,30.0,
41,2013-05-07,12,2,16205,4618.0,61.0,736.5909090909091,1044.6893208300146,178.75,327.5,763.25,22.0,1.0
42,2013-05-08,12,3,25769,4998.0,40.0,780.8787878787879,1149.423898023912,121.0,333.0,858.0,33.0,1.0
43,2013-05-09,12,4,18920,5489.0,30.0,727.6923076923077,1100.504530448858,164.5,328.0,883.0,26.0,
44,2013-05-10,12,5,21302,4700.0,50.0,1183.4444444444443,1386.1102248939494,378.0,449.0,1447.25,18.0,
45,2013-05-11,12,6,18515,2653.0,71.0,578.59375,543.2577276664869,221.75,399.0,728.75,32.0,
46,2013-05-12,12,0,16097,2411.0,60.0,435.05405405405406,572.3912776892872,131.0,212.0,383.0,37.0,
47,2013-05-13,12,1,31106,5562.0,50.0,723.3953488372093,1202.25492779461,151.5,414.0,651.0,43.0,
48,2013-05-14,12,2,30325,3278.0,30.0,739.6341463414634,867.1105972163401,101.0,354.0,978.0,41.0,
49,2013-05-15,12,3,17187,3258.0,60.0,818.4285714285714,1016.1431282761582,121.0,333.0,1069.0,21.0,
50,2013-05-16,12,4,21294,6395.0,50.0,417.52941176470586,912.2280494030244,95.5,181.0,384.0,51.0,
51,2013-05-17,12,5,21505,4105.0,60.0,448.0208333333333,735.7476582212232,108.5,236.5,375.5,48.0,
52,2013-05-18,12,6,16176,5618.0,40.0,735.2727272727273,1286.2990906664556,90.25,256.5,516.5,22.0,
53,2013-05-19,12,0,30107,4631.0,50.0,860.2,1279.4328660869744,126.0,332.0,842.5,35.0,
54,2013-05-20,12,1,20898,3954.0,61.0,653.0625,746.6275548391991,214.25,373.0,834.5,32.0,
55,2013-05-21,12,2,20921,5599.0,61.0,836.84,1336.0657007298205,161.0,313.0,806.0,25.0,
56,2013-05-22,12,3,21453,3520.0,70.0,579.8108108108108,659.303581981179,161.0,393.0,767.0,37.0,
57,2013-05-23,12,4,9370,2380.0,60.0,446.1904761904762,589.0780609603128,120.0,181.0,426.0,21.0,1.0
58,2013-05-24,12,5,32726,3319.0,61.0,909.0555555555557,839.5195205573397,312.0,524.5,1552.75,36.0,
59,2013-05-25,12,6,22362,4982.0,61.0,677.6363636363636,979.5962120365532,131.0,353.0,748.0,33.0,
60,2013-05-26,12,0,38966,10866.0,60.0,1217.6875,2122.5452985401366,196.0,413.0,1477.5,32.0,
61,2013-05-27,12,1,18587,3946.0,70.0,640.9310344827586,855.2759759714355,151.0,222.0,857.0,29.0,
62,2013-05-28,12,2,18841,3237.0,61.0,607.7741935483871,845.793107470829,126.0,272.0,484.0,31.0,
63,2013-05-29,12,3,19673,3867.0,70.0,786.92,1015.4851024674527,131.0,282.0,1028.0,25.0,
64,2013-05-30,12,4,21997,1897.0,31.0,666.5757575757576,516.3817041626662,201.0,656.0,909.0,33.0,
65,2013-05-31,12,5,15418,1936.0,50.0,376.0487804878049,401.4956382838743,121.0,263.0,413.0,41.0,
66,2013-06-01,12,6,5034,2431.0,71.0,1258.5,1348.2179596291792,101.0,1266.0,2423.5,4.0,
