,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
21,2013-04-18,19,4,27387,3459.0,30.0,652.0714285714286,765.7411010243015,193.5,337.5,847.75,42.0,1.0
22,2013-04-19,19,5,14775,3007.0,70.0,399.3243243243243,554.6215453429108,141.0,181.0,394.0,37.0,1.0
23,2013-04-20,19,6,4355,3902.0,60.0,725.8333333333334,1556.2096795312216,72.75,101.0,121.0,6.0,
24,2013-04-21,19,0,212,212.0,212.0,212.0,,212.0,212.0,212.0,1.0,1.0
25,2013-04-22,19,1,4258,918.0,51.0,266.125,284.34952083659294,71.0,120.5,335.0,16.0,
26,2013-04-23,19,2,25359,5446.0,60.0,818.0322580645161,1385.709817719688,120.5,202.0,595.5,31.0,1.0
27,2013-04-24,19,3,5738,1412.0,71.0,260.8181818181818,287.68544931733646,83.25,151.0,350.5,22.0,
28,2013-04-25,19,4,25773,7183.0,40.0,696.5675675675676,1263.0273934862605,91.0,272.0,605.0,37.0,1.0
29,2013-04-26,19,5,15023,4147.0,31.0,366.4146341463415,717.7865273049415,111.0,171.0,232.0,41.0,1.0
30,2013-04-27,19,6,8822,2310.0,20.0,339.3076923076923,505.7415758452745,103.5,171.5,348.0,26.0,
31,2013-04-28,19,0,4320,585.0,51.0,216.0,173.3788064508341,90.75,141.0,276.25,20.0,
32,2013-05-01,19,3,8286,3732.0,81.0,1381.0,1490.9307160294204,144.75,1026.0,2184.0,6.0,1.0
33,2013-05-02,19,4,7958,3046.0,101.0,530.5333333333333,741.3914395693187,202.0,253.0,509.5,15.0,1.0
34,2013-05-04,19,6,121,61.0,60.0,60.5,0.7071067811865476,60.25,60.5,60.75,2.0,1.0
35,2013-05-05,19,0,2129,575.0,60.0,193.54545454545453,157.6067026724204,80.5,161.0,232.0,11.0,1.0
36,2013-05-06,19,1,9343,1766.0,51.0,444.9047619047619,511.6683403105868,91.0,184.0,737.0,21.0,1.0
37,2013-05-07,19,2,15592,5316.0,31.0,577.4814814814815,1057.6129279718102,96.0,232.0,574.5,27.0,0.0
38,2013-05-08,19,3,4011,544.0,70.0,191.0,124.65031087004958,111.0,142.0,232.0,21.0,1.0
39,2013-05-10,19,5,8658,3652.0,51.0,412.2857142857143,776.7587877106472,91.0,212.0,353.0,21.0,
40,2013-05-11,19,6,18346,5127.0,50.0,764.4166666666666,1118.548046301122,148.5,383.5,822.0,24.0,
41,2013-05-12,19,0,7889,2359.0,50.0,303.4230769230769,487.8344123226177,63.25,131.0,269.75,26.0,2.0
42,2013-05-13,19,1,6967,1211.0,50.0,278.68,287.74507235861864,101.0,161.0,303.0,25.0,1.0
43,2013-05-14,19,2,23069,6848.0,40.0,591.5128205128206,1301.7008483194288,80.5,201.0,342.5,39.0,1.0
44,2013-05-15,19,3,28198,5648.0,41.0,805.6571428571428,1250.4558449493798,100.5,292.0,958.0,35.0,1.0
45,2013-05-16,19,4,3785,888.0,50.0,378.5,308.0156020579333,122.25,292.0,541.5,10.0,1.0
46,2013-05-19,19,0,111,111.0,111.0,111.0,,111.0,111.0,111.0,1.0,2.0
47,2013-05-20,19,1,9589,1492.0,40.0,435.8636363636364,358.9458502011458,146.25,358.0,645.0,22.0,1.0
48,2013-05-21,19,2,25758,7463.0,60.0,628.2439024390244,1256.2985469323726,111.0,292.0,474.0,41.0,1.0
49,2013-05-22,19,3,19172,4327.0,40.0,580.969696969697,813.6656824538136,141.0,343.0,626.0,33.0,0.0
50,2013-05-23,19,4,29322,4156.0,70.0,1011.103448275862,1150.8897286394058,172.0,394.0,1523.0,29.0,1.0
51,2013-05-24,19,5,17100,4437.0,60.0,712.5,1102.6662154109445,156.75,287.5,597.0,24.0,1.0
52,2013-05-25,19,6,17620,5223.0,50.0,550.625,928.2969404653984,171.0,308.0,516.75,32.0,1.0
53,2013-05-26,19,0,34167,11105.0,50.0,794.5813953488372,1717.0243533863509,146.0,393.0,706.0,43.0,1.0
54,2013-05-27,19,1,26479,6842.0,60.0,696.8157894736842,1210.657401384776,101.0,233.5,729.25,38.0,
55,2013-05-28,19,2,32706,8750.0,40.0,536.1639344262295,1229.324613766002,110.0,232.0,514.0,61.0,
56,2013-05-29,19,3,39810,2907.0,30.0,723.8181818181819,785.3335477010905,136.5,423.0,1040.5,55.0,2.0
57,2013-05-30,19,4,3176,393.0,50.0,151.23809523809524,83.49066101181901,91.0,141.0,171.0,21.0,
58,2013-05-31,19,5,21083,6211.0,50.0,680.0967741935484,1193.7178436810689,151.0,242.0,690.5,31.0,2.0
59,2013-06-01,19,6,1490,252.0,80.0,186.25,72.88493867538261,133.25,222.0,236.75,8.0,2.0
