,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
16,2013-04-18,45,4,13849,3388.0,80.0,692.45,873.3494793940708,101.0,433.5,743.75,20.0,2.0
17,2013-04-19,45,5,4621,1927.0,111.0,660.1428571428571,639.1834448657726,247.5,393.0,847.5,7.0,
18,2013-04-21,45,0,11842,2583.0,61.0,473.68,611.447852777869,81.0,221.0,545.0,25.0,
19,2013-04-22,45,1,23782,3117.0,60.0,396.3666666666667,469.3488445209037,151.0,252.0,403.25,60.0,
20,2013-04-23,45,2,27290,5043.0,50.0,593.2608695652174,941.8922664221708,111.0,292.0,592.5,46.0,
21,2013-04-28,45,0,16642,1695.0,20.0,361.7826086956522,387.2503590440041,90.0,221.0,491.25,46.0,
22,2013-04-29,45,1,23138,2280.0,50.0,482.0416666666667,531.8757637025628,118.5,247.0,718.5,48.0,2.0
23,2013-04-30,45,2,23891,3439.0,61.0,746.59375,865.3232794881885,176.0,330.0,1093.75,32.0,
24,2013-05-01,45,3,17834,1301.0,30.0,424.6190476190476,325.75390624398835,163.5,383.0,541.5,42.0,
25,2013-05-04,45,6,3558,1099.0,71.0,254.14285714285717,267.25725352259303,96.0,167.0,302.0,14.0,
26,2013-05-05,45,0,17229,4267.0,70.0,638.1111111111111,947.4044434596976,111.0,212.0,829.0,27.0,1.0
27,2013-05-06,45,1,19526,3196.0,50.0,673.3103448275862,761.2851494793092,131.0,444.0,887.0,29.0,1.0
28,2013-05-07,45,2,20297,2823.0,30.0,922.5909090909092,929.8822075475044,113.5,665.5,1404.25,22.0,1.0
29,2013-05-08,45,3,19806,6124.0,70.0,521.2105263157895,985.9667819056264,116.0,272.0,524.75,38.0,1.0
30,2013-05-09,45,4,3892,1573.0,131.0,432.44444444444446,466.4550115260611,161.0,162.0,575.0,9.0,
31,2013-05-10,45,5,5305,2502.0,71.0,482.27272727272725,695.2657176805269,120.5,272.0,444.0,11.0,
32,2013-05-11,45,6,8127,1674.0,50.0,478.05882352941177,444.7346780087308,212.0,292.0,616.0,17.0,
33,2013-05-12,45,0,10343,887.0,50.0,272.1842105263158,227.73263784216144,101.0,182.0,396.0,38.0,
34,2013-05-13,45,1,24958,1917.0,50.0,594.2380952380952,590.4881324894832,131.0,368.0,836.75,42.0,
35,2013-05-14,45,2,6610,1220.0,60.0,330.5,324.07171071263,136.0,206.0,415.75,20.0,
36,2013-05-15,45,3,11863,3934.0,31.0,515.7826086956521,799.2578350923571,131.5,282.0,524.5,23.0,
37,2013-05-17,45,5,3731,1452.0,938.0,1243.6666666666667,270.47057757422215,1139.5,1341.0,1396.5,3.0,
38,2013-05-18,45,6,3157,1624.0,121.0,631.4,624.2093398852664,202.0,353.0,857.0,5.0,1.0
39,2013-05-19,45,0,6847,4992.0,605.0,2282.333333333333,2368.697180589645,927.5,1250.0,3121.0,3.0,
40,2013-05-20,45,1,12677,2390.0,70.0,745.7058823529412,910.8914428120594,101.0,272.0,746.0,17.0,1.0
41,2013-05-21,45,2,17050,3812.0,60.0,947.2222222222222,1179.5483959128824,93.5,660.5,836.0,18.0,
42,2013-05-22,45,3,3419,998.0,50.0,310.8181818181818,325.5189144064652,116.0,181.0,317.0,11.0,
43,2013-05-24,45,5,5808,2623.0,90.0,829.7142857142857,1011.7326251346768,100.5,424.0,1235.0,7.0,
44,2013-05-25,45,6,25620,6132.0,31.0,582.2727272727273,1049.5118990348062,128.5,242.0,488.5,44.0,1.0
45,2013-05-26,45,0,28193,3338.0,41.0,503.44642857142856,550.9720639558236,159.25,292.5,675.0,56.0,
46,2013-05-27,45,1,16598,2674.0,30.0,386.0,520.3610925757869,90.5,171.0,459.0,43.0,
47,2013-05-28,45,2,18818,3358.0,40.0,522.7222222222222,710.9143252022551,108.5,257.0,605.0,36.0,
48,2013-05-29,45,3,7141,1614.0,40.0,714.1,572.287699597948,234.5,630.5,1046.25,10.0,
