,conv_date,conv_userID,conv_dayofweek,conv_dur_sum,conv_max,conv_min,conv_mean,conv_std,conv_25%,conv_med or 50%,conv_75%,conv_freq,conv_level
41,2013-05-10,27,5,15907,1784.0,50.0,345.80434782608694,346.2302136867394,141.0,233.5,426.25,46.0,
42,2013-05-11,27,6,12697,3450.0,61.0,384.75757575757575,614.9134100781503,141.0,222.0,342.0,33.0,
43,2013-05-12,27,0,10347,1381.0,61.0,344.9,354.01396329367645,123.5,216.5,317.0,30.0,
44,2013-05-13,27,1,12500,1987.0,30.0,390.625,442.95181052978313,138.5,282.5,423.0,32.0,
45,2013-05-14,27,2,11972,756.0,51.0,315.05263157894734,185.09251848276588,194.25,307.5,374.0,38.0,
46,2013-05-15,27,3,25071,3671.0,62.0,677.5945945945946,903.6713531004592,131.0,312.0,625.0,37.0,
47,2013-05-16,27,4,14315,2732.0,50.0,386.8918918918919,453.58025038965656,151.0,253.0,524.0,37.0,
48,2013-05-17,27,5,9898,1029.0,40.0,329.93333333333334,267.5668054940651,141.0,221.5,428.0,30.0,
49,2013-05-18,27,6,13606,2250.0,30.0,367.72972972972974,459.7720237398246,111.0,222.0,403.0,37.0,
50,2013-05-19,27,0,14193,2249.0,70.0,354.825,373.76675076089776,121.0,262.0,469.0,40.0,
51,2013-05-20,27,1,15572,4207.0,60.0,486.625,921.6255887324588,138.5,187.0,317.0,32.0,
52,2013-05-21,27,2,12769,1543.0,60.0,283.7555555555556,278.6391569718438,101.0,182.0,373.0,45.0,
53,2013-05-22,27,3,27086,4197.0,50.0,732.0540540540541,1066.0680337354424,191.0,273.0,635.0,37.0,
54,2013-05-23,27,4,15779,1695.0,40.0,322.0204081632653,352.9051743384192,111.0,172.0,333.0,49.0,
55,2013-05-24,27,5,9315,1039.0,50.0,238.84615384615384,235.4182770776013,86.0,151.0,287.0,39.0,
56,2013-05-25,27,6,10420,847.0,71.0,267.1794871794872,187.5442224053432,116.0,232.0,353.5,39.0,
57,2013-05-26,27,0,17419,10099.0,50.0,483.8611111111111,1654.186691014699,91.0,146.0,310.25,36.0,
58,2013-05-27,27,1,25099,3973.0,60.0,557.7555555555556,785.2005868669238,151.0,343.0,606.0,45.0,
59,2013-05-28,27,2,12716,1240.0,50.0,289.0,276.0864374253697,108.5,207.0,375.75,44.0,
60,2013-05-29,27,3,30422,3803.0,40.0,507.03333333333336,679.7376853639606,136.0,212.0,630.75,60.0,
61,2013-05-30,27,4,9571,1956.0,51.0,435.04545454545456,496.3017973229333,138.5,318.0,483.75,22.0,
62,2013-05-31,27,5,10888,716.0,70.0,279.1794871794872,176.95998236218497,111.0,252.0,398.5,39.0,
63,2013-06-01,27,6,6362,666.0,80.0,276.60869565217394,191.26130130137165,151.0,201.0,322.5,23.0,
