date,home_time,orthers,recreational_activities,school_time,travel_time,working,date_in_week,cut_class,class_schedule,volunteer,location_names
06:04:2013,76800.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
06:05:2013,79203.0,0.0,0.0,1797.0,600.0,0.0,0,1.0,6900.0,17,"Dartmouth College,Dartmouth College,Class of 1953 Commons,Dartmouth College,Dartmouth College,Collis Student Center,Life Sciences Greenhouse,Life Sciences Greenhouse,0,Dartmouth College"
07:04:2013,92400.0,0.0,0.0,1200.0,0.0,0.0,-1,0.0,0.0,17,"Dartmouth College,Little Hall,Dartmouth College,Brown/Little Lounge,Little Hall,Dartmouth College,Dartmouth College,Class of 1953 Commons,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
07:05:2013,66000.0,0.0,0.0,3600.0,9600.0,0.0,1,1.0,9600.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Mass Parking Lot,Mass Parking Lot,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Robinson Hall"
08:04:2013,70798.0,0.0,2400.0,4803.0,1200.0,1199.0,0,1.0,6900.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Class of 1953 Commons,Dartmouth College,Dartmouth College,Alpha Theta,Dartmouth College,Alumni Gymnasium,Alumni Gym,Dartmouth College,Class of 1978 Life Sciences Center,Class of 1978 Life Sciences Center,Life Sciences Greenhouse,Class of 1978 Life Sciences Center,Dartmouth College,Dartmouth College"
08:05:2013,43801.0,0.0,3600.0,3000.0,43199.0,4800.0,2,1.0,13500.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,0,0,Alpha Theta,Alpha Theta,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Little Hall,Mass Parking Lot,Dartmouth College,Dartmouth College,Alumni Gymnasium,Alumni Gymnasium,Dartmouth College,Dartmouth College,Life Sciences Greenhouse,Life Sciences Greenhouse,Class of 1978 Life Sciences Center,Dartmouth College,Collis Student Center,Collis Student Center,Collis Student Center,Collis Student Center,Dartmouth College"
09:04:2013,80799.0,0.0,0.0,2400.0,0.0,0.0,1,1.0,9600.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Class of 1953 Commons,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
09:05:2013,78600.0,0.0,0.0,0.0,1800.0,0.0,3,1.0,9900.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Mass Parking Lot,Dartmouth College,Dartmouth College,Dartmouth College,Mass Parking Lot,Dartmouth College"
10:04:2013,66000.0,0.0,0.0,18000.0,0.0,0.0,2,0.0,13500.0,17,"Dartmouth College,Robinson Hall,Dartmouth College,Dartmouth College,Dartmouth College,Class of 1978 Life Sciences Center,Class of 1978 Life Sciences Center,Life Sciences Greenhouse,Class of 1978 Life Sciences Center,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
10:05:2013,75000.0,0.0,2999.0,0.0,4201.0,0.0,4,1.0,6000.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Mass Parking Lot,Dartmouth College,Dartmouth College,Black Family Visual Arts Center,Black Family Visual Arts Center,Dartmouth College,Dartmouth College,Alumni Gym,Alumni Gymnasium,Dartmouth College,Life Sciences Greenhouse,Life Sciences Greenhouse,Dartmouth College,Dartmouth College"
11:04:2013,86797.0,0.0,0.0,0.0,0.0,0.0,3,1.0,9900.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Life Sciences Greenhouse,Life Sciences Greenhouse"
11:05:2013,66602.0,4802.0,2397.0,0.0,4798.0,4201.0,5,0.0,0.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Alpha Theta,Alpha Theta,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Howe Little Free Library,Dartmouth College,0,0,0,0,0,0,Dartmouth College,Dartmouth College,Dartmouth College,0,0,Dartmouth College,Dartmouth College,Dartmouth College,West Stands,Berry Sports Center"
12:04:2013,94800.0,0.0,0.0,0.0,4800.0,1200.0,4,1.0,6000.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Alpha Theta,Dartmouth College,Dartmouth College,Dartmouth College,Alumni Gym,Alumni Gym,Dartmouth College"
12:05:2013,66526.0,1800.0,3000.0,0.0,4200.0,16200.0,-1,0.0,0.0,17,"Berry Sports Center Parking Lot,Berry Sports Center,Berry Sports Center,Berry Sports Center,0,South Block Parking Garage,South Block Parking Garage,0,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Alpha Theta,Little Hall,Dartmouth College"
13:04:2013,87600.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
13:05:2013,81602.0,0.0,598.0,0.0,0.0,0.0,0,1.0,6900.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Baker Memorial Library,Dartmouth College"
14:04:2013,144000.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,17,"Dartmouth College,Dartmouth College,Dartmouth College"
14:05:2013,114001.0,0.0,0.0,1199.0,0.0,0.0,1,1.0,9600.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Collis Student Center,Collis Student Center,Dartmouth College"
15:04:2013,25200.0,0.0,0.0,3600.0,0.0,0.0,0,1.0,6900.0,17,"Dartmouth College,Class of 1978 Life Sciences Center,Class of 1978 Life Sciences Center,Rauner Hall,Dartmouth College"
15:05:2013,55800.0,0.0,3600.0,600.0,0.0,4800.0,2,1.0,13500.0,17,"Dartmouth College,Dartmouth College,Alpha Theta,Little Hall,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Alumni Gymnasium,Alumni Gymnasium,Alumni Gymnasium,Alumni Gymnasium,Alumni Gymnasium,McNutt Hall,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
16:04:2013,73201.0,0.0,0.0,0.0,0.0,0.0,1,1.0,9600.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
16:05:2013,102796.0,0.0,0.0,0.0,0.0,2400.0,3,1.0,9900.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Alpha Theta,Alpha Theta,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
17:04:2013,93238.0,1200.0,2761.0,4800.0,2400.0,0.0,2,1.0,13500.0,17,"Dartmouth College,Hanover Country Club,Dartmouth College,Dartmouth College,Alumni Gym,0,Alumni Gym,Dartmouth College,Dartmouth College,Class of 1978 Life Sciences Center,Class of 1978 Life Sciences Center,Class of 1978 Life Sciences Center,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
17:05:2013,67349.0,0.0,1199.0,0.0,0.0,0.0,4,1.0,6000.0,17,"Dartmouth College,Berry Library,Dartmouth College,Dartmouth College,Dartmouth College,Berry Library,Dartmouth College"
18:04:2013,63600.0,0.0,0.0,2400.0,0.0,0.0,3,1.0,9900.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Class of 1978 Life Sciences Center,Life Sciences Greenhouse,Class of 1978 Life Sciences Center"
18:05:2013,90078.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
19:04:2013,91200.0,2400.0,0.0,3600.0,2400.0,0.0,4,1.0,6000.0,17,"Dartmouth College,Class of 1953 Commons,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Collis Student Center,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Bissell/Cohen Lounge,Dartmouth College,Dartmouth College,Alumni Gym,Alumni Gym,0,Rauner Hall,Life Sciences Greenhouse,Life Sciences Greenhouse,Dartmouth College,Dartmouth College"
19:05:2013,75000.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
20:04:2013,93600.0,2401.0,1199.0,0.0,49200.0,0.0,5,0.0,0.0,17,"Dartmouth College,0,0,Hood Museum of Art,Dartmouth College,Mass Parking Lot,Dartmouth College,Dartmouth College,Dartmouth College"
20:05:2013,89817.0,0.0,1199.0,0.0,0.0,0.0,0,1.0,6900.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Berry Library,Dartmouth College,Dartmouth College,Berry Library,Dartmouth College,Dartmouth College,Dartmouth College"
21:04:2013,33600.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,17,"Dartmouth College,Dartmouth College,Dartmouth College"
21:05:2013,99601.0,0.0,599.0,0.0,0.0,0.0,1,1.0,9600.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Baker Memorial Library,Dartmouth College,Dartmouth College"
22:04:2013,57598.0,0.0,0.0,0.0,14402.0,0.0,0,1.0,6900.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Mass Parking Lot,Dartmouth College,Life Sciences Greenhouse,Life Sciences Greenhouse,0,Mass Parking Lot"
22:05:2013,66001.0,600.0,2999.0,0.0,0.0,0.0,2,1.0,13500.0,17,"Dartmouth College,Jewel of India,0,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
23:04:2013,169497.0,0.0,0.0,0.0,0.0,0.0,1,1.0,9600.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
23:05:2013,96599.0,0.0,1201.0,2400.0,0.0,0.0,3,1.0,9900.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Robinson Hall,Dartmouth College,Jewel of India,Jewel of India,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
24:05:2013,76088.0,0.0,0.0,599.0,0.0,8401.0,4,1.0,6000.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Alpha Theta,Alpha Theta,Class of 1953 Commons,Dartmouth College"
25:04:2013,100553.0,0.0,0.0,0.0,1200.0,0.0,3,1.0,9900.0,17,"Mass Parking Lot,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
25:05:2013,79952.0,0.0,3000.0,1760.0,0.0,0.0,5,0.0,0.0,17,"Dartmouth College,Jewel of India,Jewel of India,Dartmouth College,Dartmouth College,Dartmouth College,Class of 1953 Commons,Dartmouth College,Dartmouth College"
26:04:2013,56399.0,0.0,0.0,6000.0,22800.0,0.0,4,0.0,6000.0,17,"Dartmouth College,Mass Parking Lot,Class of 1978 Life Sciences Center,Life Sciences Greenhouse,Anonymous Hall,Collis Student Center,Collis Student Center,Mass Parking Lot"
26:05:2013,64200.0,0.0,0.0,7800.0,0.0,0.0,-1,0.0,0.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Collis Student Center,Collis Student Center,Brown/Little Lounge,Brown/Little Lounge,Dartmouth College,Dartmouth College"
27:03:2013,46801.0,0.0,0.0,7199.0,0.0,0.0,2,1.0,13500.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Class of 1978 Life Sciences Center,Class of 1978 Life Sciences Center,Life Sciences Greenhouse,Collis Student Center,Collis Student Center,Dartmouth College"
27:04:2013,81486.0,0.0,0.0,0.0,1200.0,0.0,5,0.0,0.0,17,"Mass Parking Lot,Dartmouth College,Dartmouth College,Dartmouth College"
27:05:2013,88714.0,0.0,600.0,0.0,0.0,0.0,0,1.0,6900.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Baker Memorial Library,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
28:03:2013,75601.0,0.0,0.0,3600.0,0.0,0.0,3,1.0,9900.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Class of 1978 Life Sciences Center,Class of 1978 Life Sciences Center"
28:04:2013,84018.0,0.0,0.0,0.0,3696.0,0.0,-1,0.0,0.0,17,"Mass Parking Lot,Dartmouth College,Dartmouth College,Dartmouth College,Mass Parking Lot,Dartmouth College,Dartmouth College"
28:05:2013,76886.0,0.0,0.0,2400.0,0.0,5400.0,1,1.0,9600.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Alpha Theta,Dartmouth College,Dartmouth College,Collis Student Center,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Collis Student Center"
29:03:2013,68403.0,0.0,0.0,7199.0,0.0,10799.0,4,0.0,6000.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Alpha Theta,Alpha Theta,Dartmouth College,Dartmouth College,Collis Student Center,Dartmouth College,Anonymous Hall,Class of 1978 Life Sciences Center,Class of 1978 Life Sciences Center,Dartmouth College,Dartmouth College"
29:04:2013,70769.0,0.0,0.0,1201.0,1200.0,0.0,0,1.0,6900.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Mass Parking Lot,Dartmouth College,Dartmouth College,Dartmouth College,Life Sciences Greenhouse,Class of 1978 Life Sciences Center,Byrne II Hall,Dartmouth College,Dartmouth College"
29:05:2013,25200.0,0.0,2993.0,600.0,0.0,0.0,2,1.0,13500.0,17,"Collis Student Center,Dartmouth College,Dartmouth College,Dartmouth College,Hopkins Center for the Arts,Hopkins Center for the Arts,Dartmouth College"
30:03:2013,85200.0,0.0,0.0,1199.0,0.0,0.0,5,0.0,0.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Class of 1953 Commons,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
30:04:2013,110108.0,0.0,0.0,0.0,0.0,0.0,1,1.0,9600.0,17,"Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College,Dartmouth College"
31:03:2013,85204.0,0.0,0.0,1196.0,0.0,0.0,-1,0.0,0.0,17,"Dartmouth College,Little Hall,Little Hall,Dartmouth College,Little Hall,Dartmouth College,Little Hall,Dartmouth College,Dartmouth College,Dartmouth College,Collis Student Center,Dartmouth College,Dartmouth College,Little Hall,Brown/Little Lounge,Brown/Little Lounge,Dartmouth College"
